unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
384,object,train,0.0271979385964,train,482027.0,422089.0,23939.0,0.0271979385964
182,object,earth,0.02717360131,earth,802973.0,468482.0,33636.0,0.02717360131
463,object,train,0.0271238799213,train,482027.0,405066.0,23426.0,0.0271238799213
365,object,cushion,0.0271229320162,cushion,167771.0,420110.0,15524.0,0.0271229320162
249,object,chest of drawers,0.0270661968837,chest of drawers,210342.0,427462.0,16808.0,0.0270661968837
173,object,dog,0.0270490497161,dog,157609.0,409585.0,14938.0,0.0270490497161
25,object,seat,0.027041490997,seat,595164.0,427719.0,26932.0,0.027041490997
371,object,train,0.0267829455671,train,482027.0,458346.0,24529.0,0.0267829455671
409,object,washer,0.026742279454,washer,81108.0,410450.0,12803.0,0.026742279454
98,object,building,0.0265246238503,building,11089818.0,424991.0,297534.0,0.0265246238503
158,object,railing,0.0262170854006,railing,269234.0,429274.0,17845.0,0.0262170854006
44,object,earth,0.026179691063,earth,802973.0,427830.0,31400.0,0.026179691063
229,object,dog,0.0261139430897,dog,157609.0,445471.0,15348.0,0.0261139430897
113,object,ceiling,0.0261069324948,ceiling,4381272.0,454378.0,123032.0,0.0261069324948
458,object,dog,0.0259848334935,dog,157609.0,423082.0,14707.0,0.0259848334935
14,object,train,0.025930997621,train,482027.0,416271.0,22705.0,0.025930997621
469,object,train,0.0257733224679,train,482027.0,436871.0,23088.0,0.0257733224679
201,object,person,0.0257112105399,person,3666588.0,453178.0,103269.0,0.0257112105399
253,object,food,0.0255661706588,food,144133.0,452726.0,14879.0,0.0255661706588
16,object,altarpiece,0.0255073043741,altarpiece,26899.0,454871.0,11983.0,0.0255073043741
379,object,cat,0.0253643095228,cat,115307.0,416571.0,13157.0,0.0253643095228
231,object,dog,0.0252980104206,dog,157609.0,419359.0,14236.0,0.0252980104206
257,object,dog,0.0252961604287,dog,157609.0,439666.0,14736.0,0.0252961604287
439,object,cradle,0.0252626110721,cradle,80089.0,464632.0,13422.0,0.0252626110721
303,object,dog,0.0251200278786,dog,157609.0,436609.0,14561.0,0.0251200278786
470,object,boat,0.0249408981383,boat,149674.0,436050.0,14253.0,0.0249408981383
153,object,person,0.024875016187,person,3666588.0,433033.0,99503.0,0.024875016187
228,object,hot tub,0.0248608040819,hot tub,48349.0,460231.0,12337.0,0.0248608040819
366,object,bed,0.0247483921582,bed,2701545.0,454264.0,76215.0,0.0247483921582
321,object,carpet,0.0245173569583,carpet,326635.0,428046.0,18060.0,0.0245173569583
19,object,food,0.0244499440621,food,144133.0,460231.0,14424.0,0.0244499440621
254,object,car,0.0240140221036,car,1404867.0,433700.0,43116.0,0.0240140221036
369,object,computer,0.0239932832297,computer,145312.0,431571.0,13517.0,0.0239932832297
413,object,tennis court,0.0238859119797,tennis court,43275.0,441493.0,11309.0,0.0238859119797
385,object,road,0.0237656241283,road,5340281.0,422121.0,133768.0,0.0237656241283
39,object,cradle,0.0237523091192,cradle,80089.0,454150.0,12395.0,0.0237523091192
241,object,person,0.0236626413162,person,3666588.0,434657.0,94803.0,0.0236626413162
202,object,tvmonitor,0.0236558789662,tvmonitor,257910.0,433719.0,15983.0,0.0236558789662
125,object,dog,0.0236387558254,dog,157609.0,425125.0,13457.0,0.0236387558254
88,object,case,0.0236087616569,case,265769.0,442210.0,16329.0,0.0236087616569
96,object,cat,0.0235776095539,cat,115307.0,434607.0,12667.0,0.0235776095539
118,object,car,0.0234767038422,car,1404867.0,383635.0,41025.0,0.0234767038422
81,object,bus,0.0233845480108,bus,458866.0,457187.0,20932.0,0.0233845480108
6,object,person,0.0232587452121,person,3666588.0,449369.0,93556.0,0.0232587452121
60,object,person,0.0231747769863,person,3666588.0,414848.0,92444.0,0.0231747769863
49,object,person,0.023129094924,person,3666588.0,417728.0,92331.0,0.023129094924
361,object,desk,0.0231256734057,desk,333750.0,430663.0,17278.0,0.0231256734057
62,object,wardrobe,0.0230596411195,wardrobe,356618.0,448932.0,18157.0,0.0230596411195
407,object,signboard,0.023036868387,signboard,302571.0,415917.0,16179.0,0.023036868387
271,object,person,0.0229936680278,person,3666588.0,442530.0,92360.0,0.0229936680278
138,object,curtain,0.0229718639506,curtain,1302860.0,431019.0,38936.0,0.0229718639506
435,object,stove,0.0229126908637,stove,109262.0,399411.0,11394.0,0.0229126908637
164,object,bed,0.0228417493675,bed,2701545.0,363342.0,68444.0,0.0228417493675
